Latitude,SqFtTotLiving,SqFt2ndFloor,Longitude,YrBuilt,SqFtFinBasement,SqFt1stFloor
47.498712,1060,0,-122.1696936,1959,0,1060
47.4612033,2210,0,-122.194235,1978,700,1510
47.5659061,1230,480,-122.3694513,2015,0,400
47.4696114,1280,0,-122.3599583,1958,0,1280
47.7653279,3690,1760,-122.1268561,2015,0,1930
47.6674125,1860,650,-122.3673831,2017,460,750
47.7651953,2190,0,-122.372737,1952,0,2190
47.6032654,2000,480,-122.1697028,1967,0,1520
47.5750323,1280,0,-122.1452099,1955,0,1280
47.3594459,1390,0,-122.2821053,1960,250,1140
47.6764916,1530,510,-122.2913871,2018,510,510
47.2879213,1300,0,-122.1943106,1961,0,1300
47.7272177,1530,0,-122.2215884,1968,0,1530
47.6962497,1680,0,-122.3996695,1916,660,1020
47.69432,1760,530,-122.3778321,2016,620,610
47.6895673,1620,0,-122.1267493,1968,0,1620
47.5693829,980,0,-122.3990877,1951,0,980
47.5020636,2790,1720,-122.1494555,2016,0,1070
47.5542287,4670,0,-122.1513547,1981,2330,2340
47.3117016,1930,0,-122.3775934,1967,0,1930
47.6563128,2520,0,-122.2783208,1927,400,1370
47.393775,5240,0,-122.1510519,1982,2620,2620
47.3290398,1670,0,-122.1872364,1950,0,1670
47.4803804,3370,1920,-122.1522267,2016,0,1450
47.330426,2733,1608,-122.3149396,2019,0,1125
47.6396581,3160,910,-122.1006477,1961,1080,1170
47.5760922,1590,0,-122.3074284,1954,400,1190
47.4822969,1600,0,-122.2394246,1959,500,1100
47.3145393,1530,0,-122.1876437,1983,340,1190
47.5050481,2300,0,-122.2603451,1971,1000,1300
47.5670971,1360,480,-122.3694663,2019,0,400
47.6976905,1210,420,-122.3472428,2018,0,370
47.5402697,1810,0,-122.382906,1951,600,1210
47.587623,1630,590,-122.3123679,2016,450,590
47.4758064,3040,1690,-122.1220136,2016,0,1350
47.6787279,1480,0,-122.3586968,1928,410,1070
47.5076121,1020,0,-122.365531,1956,0,1020
47.5771529,1470,0,-122.3059615,1929,0,980
47.6691513,1810,680,-122.3621564,2019,450,680
47.7674251,1490,0,-122.2827635,1959,0,1490
47.6362841,1820,0,-122.3522217,1925,0,1230
47.5838274,770,0,-122.3853185,1918,0,770
47.5778485,1850,0,-122.1177661,1932,730,1120
47.6387314,1830,0,-122.1026564,1967,0,1830
47.5263458,830,0,-122.2708658,1954,0,830
47.5997079,1650,550,-122.2981651,2016,550,550
47.5446244,1410,0,-122.1685241,1967,0,1410
47.520638,1150,0,-122.2862501,1956,380,770
47.6113245,840,0,-122.2952543,1907,80,760
47.687632,1970,0,-122.3323563,1931,400,1030
47.539265,1480,620,-122.386509,2005,240,620
47.6940425,1490,530,-122.3542006,2017,50,520
47.5189629,1890,0,-122.2583305,1926,400,1150
47.6041596,2430,1250,-122.3072932,1900,0,1180
47.4987185,1710,0,-122.1702177,1957,0,1710
47.3655795,1090,0,-122.1186545,1970,0,1090
47.7049932,940,0,-122.3702043,1949,0,940
47.689584,1460,0,-122.2820361,1949,340,1120
47.6993848,3230,1740,-122.1643237,2018,0,1490
47.6781152,1490,530,-122.3755439,2016,0,430
47.6210049,1950,650,-122.2970374,2016,650,650
47.7591309,3400,0,-122.2295161,1944,0,2030
47.66921,940,290,-122.371807,2019,290,360
47.5915716,1850,0,-122.1580377,1976,570,1280
47.5453309,690,0,-122.3949103,1918,0,690
47.5607717,930,0,-122.2791937,1906,0,930
47.5892889,1530,510,-122.3156758,2017,0,510
47.3737181,1210,0,-122.2219529,1959,0,990
47.6306481,2690,0,-122.1147046,1963,1080,1610
47.5057673,3610,1910,-122.1458015,2016,0,1700
47.7599724,2300,880,-122.3071387,1978,0,1420
47.485503,3570,2000,-122.135525,2018,0,1570
47.6837142,1370,460,-122.3765747,2018,450,460
47.5531485,1440,0,-122.3746295,1947,500,940
47.4847592,1430,0,-122.1300602,1961,0,1430
47.6232076,1120,0,-122.2939825,1944,0,700
47.4514223,1080,0,-122.2842499,1942,0,1080
47.667021,1820,0,-122.3322068,1911,0,1070
47.7667438,1650,0,-122.3619727,1955,350,1300
47.6195181,1710,590,-122.2970022,2017,530,590
47.3694983,1970,0,-122.2877823,1958,400,1570
47.6021141,2740,0,-122.1923449,1962,1370,1370
47.7125943,3060,1760,-122.2364718,2017,0,1300
47.4854094,1560,0,-122.129481,1965,0,1560
47.3077174,1540,0,-122.3744399,1976,330,1210
47.5506952,730,0,-122.3224794,1925,0,730
47.3182429,970,0,-122.3248809,1967,0,970
47.4358142,3054,1494,-122.1591822,2019,0,1560
47.3078085,1570,0,-122.3690318,1966,0,1570
47.6691498,1720,720,-122.3725676,2016,360,640
47.68107,3582,1300,-122.1878313,2017,1100,1200
47.7453453,1730,0,-122.3712615,1988,0,1730
47.5900654,2470,510,-122.24168,1952,650,1310
47.5098403,2200,0,-122.382598,1920,520,1200
47.4850522,3070,1650,-122.1355171,2018,0,1420
47.5569135,840,420,-122.3631752,2018,0,420
47.6691448,1520,530,-122.3621751,2019,0,460
47.325616,2100,0,-122.2797671,1965,900,1060
47.6943202,1860,560,-122.37774,2016,640,660
47.5934678,1340,560,-122.296348,2017,220,560
47.4533517,1550,0,-122.1738565,1963,0,1550
47.5745949,1660,0,-122.3055273,1949,830,830
47.563262,2120,0,-122.115739,1971,1060,1060
47.6785884,2000,500,-122.3763626,2019,0,500
47.7293855,940,0,-122.30382,1949,0,940
47.5912536,1000,0,-122.1456719,1962,0,1000
47.5759589,2020,0,-122.219438,1954,0,2020
47.6436335,1900,0,-122.387863,1956,300,1600
47.732825,1520,520,-122.3426452,2017,0,480
47.7253855,2250,500,-122.2849122,1940,0,1750
47.5939611,2210,510,-122.1691077,1979,500,1200
47.4603834,1540,0,-122.3238431,2014,260,1280
47.7318453,1570,0,-122.3324345,1955,0,1570
47.6292662,2280,0,-122.0962708,1966,720,1560
47.5563855,1000,0,-122.3966152,1918,0,900
47.634787,2100,570,-122.393365,1937,460,1070
47.4285984,1470,0,-122.15343,1974,0,1470
47.577667,2070,0,-122.3077252,1926,760,940
47.6939722,1490,530,-122.3541999,2017,50,520
47.6796282,1270,450,-122.3759167,2017,370,450
47.6882411,1520,0,-122.3757195,1940,370,1150
47.6707394,810,0,-122.3934247,1943,0,810
47.5044895,2880,0,-122.3279197,1948,1320,1560
47.7249523,1370,0,-122.3008603,1950,0,1030
47.5648089,1860,0,-122.118639,1968,0,1860
47.3482283,2050,780,-122.3135268,1990,0,1270
47.4463789,1750,0,-122.2795699,1952,360,1390
47.2917762,990,0,-122.213712,1959,0,990
47.498529,2810,1570,-122.1571089,2019,0,1240
47.391983,3070,0,-122.3193344,1963,1200,1870
47.4641383,1730,0,-122.183651,1962,720,1010
47.5089112,2370,680,-122.3061123,2018,130,730
47.574202,3890,2240,-122.1370766,2015,0,1650
47.5756626,1260,0,-122.2880043,1916,0,1260
47.6753303,2310,0,-122.3003768,1925,420,1260
47.4910632,2430,0,-122.3631025,1959,510,1920
47.487339,1560,620,-122.16445,2016,310,630
47.4425678,1300,0,-122.2761947,1956,0,1300
47.630797,2170,640,-122.3510244,1900,0,1530
47.766328,1900,0,-122.3367237,1958,520,1380
47.6729527,3300,1260,-122.2007499,2016,790,1250
47.3340708,2420,0,-122.3387069,1969,0,1940
47.6425753,2270,910,-122.3718048,1907,450,910
47.3782072,2300,0,-122.2288088,1937,970,1330
47.5001106,880,0,-122.241686,1944,0,880
47.4757991,1540,0,-122.2891311,1965,400,1140
47.7179907,1490,0,-122.2239492,1976,440,1050
47.6264253,1350,460,-122.32402,2018,0,460
47.6625587,1940,0,-122.1787213,1962,830,1110
47.754195,2740,0,-122.2142026,1963,1090,1650
47.3407876,1250,0,-122.2828135,1967,0,1250
47.5654895,1700,490,-122.3641837,2017,520,690
47.5922743,1300,500,-122.3010094,2016,310,490
47.5747803,1220,0,-122.2092987,1957,0,1220
47.3469179,4400,360,-122.1907223,1965,2020,2020
47.5521481,1260,460,-122.3133566,2018,340,460
47.6893833,1600,0,-122.1782122,1923,0,1600
47.5256598,1270,570,-122.3609938,2007,150,550
47.6991117,1040,0,-122.2940234,1947,200,840
47.5022253,1760,0,-122.2345463,1943,550,810
47.6055077,1710,1060,-122.3073831,2004,0,650
47.6796903,1330,520,-122.3738743,2015,290,520
47.6014694,1140,380,-122.2992817,2018,380,380
47.533172,3384,1570,-122.174532,2018,450,1364
47.66921,980,340,-122.371604,2019,280,360
47.4370759,3322,1338,-122.1552405,2018,953,1031
47.5684836,3720,1540,-122.2798072,2017,0,1680
47.5365701,740,0,-122.3552547,1942,0,740
47.3365542,1600,0,-122.2909862,1967,0,1600
47.4165518,1470,0,-122.3237599,1955,240,1230
47.7043436,1870,510,-122.3500433,2016,470,470
47.4931256,1300,0,-122.3356807,1964,0,980
47.5325905,1820,0,-122.3530714,1966,600,1220
47.704627,2420,0,-122.3032713,1948,1210,1210
47.6860874,2890,0,-122.3319538,1940,1150,1420
47.5660987,3880,0,-122.2277257,1955,1510,2370
47.5439716,2090,720,-122.1798767,1976,0,1370
47.5137926,1480,0,-122.174952,1967,0,1480
47.5966676,2430,0,-122.1275443,1966,920,1510
47.3437324,2820,0,-122.185009,1960,580,1420
47.5757033,2880,0,-122.2137142,1964,1240,1640
47.7341624,2160,0,-122.1727623,1975,670,1490
47.6572503,1440,480,-122.3610683,2019,0,610
47.7658082,3410,0,-122.1954924,1900,1290,1410
47.6677515,3500,1960,-122.170479,2016,0,1540
47.7082332,1250,0,-122.3538013,1942,0,1250
47.5650127,1710,680,-122.366036,2017,350,680
47.4571658,1330,0,-122.1637247,1968,0,1330
47.4353593,1810,0,-122.3402732,1956,510,1300
47.6965582,1250,0,-122.3145097,1946,0,1250
47.6704216,3240,0,-122.275821,1948,1200,1300
47.6743213,1300,450,-122.3654055,2019,0,400
47.6749162,1120,0,-122.3268734,1901,0,1120
47.5233017,570,0,-122.3265263,1950,0,570
47.591875,1650,550,-122.3037428,2015,0,550
47.3269762,1690,0,-122.1365607,1969,0,1690
47.5020742,2950,1820,-122.150648,2016,0,1130
47.7410362,2080,820,-122.3250216,2019,360,900
47.3909443,1480,0,-122.2985553,1957,0,1480
47.5656694,2010,690,-122.3641096,2018,0,600
47.3602314,4671,2496,-122.1849282,2015,0,2175
47.7666235,2000,0,-122.2786229,1960,700,1300
47.4387344,1430,0,-122.2861053,1955,0,1430
47.3285689,1200,0,-122.3365779,1961,0,1200
47.6426816,2300,970,-122.3044696,1924,300,1030
47.5109526,2050,0,-122.1968105,1995,460,1590
47.502052,2950,1820,-122.1492199,2016,0,1130
47.7037811,3260,0,-122.3790299,1949,1460,1800
47.5338046,880,0,-122.3817117,1911,0,880
47.3298618,2480,0,-122.3525832,1953,0,2480
47.6773895,4000,1150,-122.2927549,2016,1020,1110
47.5663531,2030,0,-122.1422295,1955,500,1530
47.771326,1990,0,-122.2640691,1978,600,1390
47.4870103,1380,640,-122.1606625,2016,150,590
47.7581384,2960,0,-122.2904556,1968,1480,1480
47.5775663,2250,750,-122.412994,2018,0,750
47.4714489,1370,0,-122.3019988,1962,0,1370
47.5700527,3220,0,-122.2098585,1975,1550,1670
47.558839,1540,520,-122.3631796,2016,0,520
47.5528813,1240,0,-122.2848514,1942,0,1240
47.5531719,1670,610,-122.283003,2017,0,500
47.3113012,1500,0,-122.207853,1960,0,1500
47.4879713,1310,610,-122.1621993,2016,110,590
47.7640685,1110,0,-122.3388183,1956,0,1110
47.5949147,1760,520,-122.299938,2019,520,720
47.6189127,2760,0,-122.1112126,1962,1340,1420
47.652094,1600,400,-122.345036,2015,400,400
47.516349,2420,990,-122.3489111,2019,500,930
47.6662673,1490,570,-122.3678517,2016,350,570
47.6958773,1480,600,-122.3501895,2018,280,600
47.416574,3340,0,-122.211869,1965,1670,1670
47.5106394,2020,0,-122.1595418,1977,840,1180
47.5070089,3330,1220,-122.1809391,2003,0,2110
47.5537483,2160,0,-122.18507,1961,640,1520
47.5134262,3920,1660,-122.2728613,2017,910,1350
47.6840346,1290,430,-122.3764409,2018,430,430
47.7403184,2490,1290,-122.243254,2009,0,1200
47.4242231,1330,0,-122.1974306,1956,0,1330
47.6601297,1550,600,-122.3995407,2017,350,600
47.7225642,1540,0,-122.1762665,1972,770,770
47.6912695,2580,0,-122.2068083,1978,920,1660
47.4487877,3185,1352,-122.1774736,2018,548,1285
47.5773734,2350,0,-122.3996948,1954,960,1390
47.6863217,2400,1310,-122.285607,1979,0,1090
47.518627,3120,0,-122.2081378,1940,1560,1560
47.4370245,2525,1515,-122.1567836,2018,0,1010
47.3216954,1610,0,-122.2080663,1977,420,1190
47.6904068,2220,550,-122.3691274,2016,680,990
47.5232294,1710,0,-122.1622007,1968,0,1710
47.2810151,1390,0,-122.2980683,1962,0,1390
47.476424,3210,1770,-122.2942214,2018,0,1440
47.6513043,1520,590,-122.3851224,2015,0,590
47.7461119,1500,0,-122.3337073,1957,380,1120
47.7298502,1800,0,-122.3406297,1963,730,1070
47.6666455,1360,590,-122.3271076,1911,0,770
47.532087,990,0,-122.3865065,1922,120,870
47.5294221,1400,0,-122.3438512,1965,120,1280
47.471146,1350,0,-122.354961,1946,0,1350
47.4734222,1460,0,-122.1491177,1968,0,1460
47.5685977,670,180,-122.3603264,2018,230,260
47.4906571,2930,1690,-122.2691488,2019,0,1240
47.5119838,980,0,-122.3706695,1954,0,980
47.5619883,2320,0,-122.1417772,1972,800,1520
47.5336404,3550,2000,-122.1742357,2018,0,1550
47.5732319,1010,0,-122.3105346,1929,0,1010
47.4094148,2470,0,-122.1977785,1948,680,1790
47.505657,1680,0,-122.1870195,1979,300,1380
47.5522289,1850,0,-122.3839079,1918,250,1050
47.686861,1760,0,-122.1115727,1979,450,1310
47.47915,990,0,-122.2252612,1941,0,990
47.4952743,2470,1180,-122.2975172,2018,170,1120
47.498797,1100,0,-122.1914769,1937,0,1100
47.7056729,1700,0,-122.3684611,1953,0,1700
47.5354284,1910,0,-122.2336721,1965,170,1740
47.4828714,1760,0,-122.1901509,1957,360,1400
47.6020212,1820,640,-122.2859226,1947,540,640
47.5614623,2620,0,-122.1391582,1973,1010,1610
47.6370394,2750,0,-122.0993796,1973,820,1930
47.5193371,1830,0,-122.3495315,1962,770,1060
47.7592332,1410,0,-122.3364819,1964,0,1410
47.5264402,1210,430,-122.3128457,2015,0,400
47.66727,1650,670,-122.3673856,2017,310,670
47.6958726,1220,0,-122.2939424,1951,300,800
47.610831,1840,500,-122.3106941,2008,420,500
47.4760134,1690,0,-122.2895692,1963,700,990
47.4977735,2930,1170,-122.2998703,2015,630,1130
47.7256051,1260,0,-122.1809259,1968,0,1260
47.4249075,3344,0,-122.3458162,1975,1424,1920
47.5959682,1490,510,-122.3013356,2018,0,470
47.5230687,2030,0,-122.353026,1967,860,1170
47.613507,1970,0,-122.167812,1971,350,1620
47.5950054,1370,440,-122.3014433,2019,410,520
47.5654691,1520,0,-122.1417783,1955,520,1000
47.5410058,1510,590,-122.3223945,2008,330,590
47.7089735,2470,0,-122.2305561,1977,1030,1440
47.5194607,1310,0,-122.3464324,1954,0,1310
47.6288879,2400,0,-122.3666661,1925,510,1260
47.3712644,2710,0,-122.2850139,1977,1100,1610
47.2674404,1190,0,-122.2451729,1946,0,1190
47.4767917,3150,1710,-122.1237708,2016,0,1440
47.6316681,1300,0,-122.3466176,1925,0,770
47.7750093,2040,0,-122.3729466,1967,770,1270
47.3950216,1620,0,-122.1605517,1970,0,1620
47.5696914,1600,570,-122.3868073,2016,0,570
47.7722974,1900,0,-122.3789542,1955,0,1900
47.5767565,1440,480,-122.4085882,2016,480,480
47.6070089,2490,1180,-122.1570645,1976,0,1310
47.5089559,1900,1140,-122.3356153,2015,0,760
47.289443,1380,0,-122.1891899,1961,0,1380
47.66921,940,290,-122.371807,2019,290,360
47.7083768,1110,0,-122.3417756,1916,120,670
47.4953759,3730,1570,-122.1458805,2016,900,1260
47.5606462,2010,0,-122.2192026,1972,530,1480
47.5952556,1770,620,-122.2998329,2017,0,590
47.5948715,1570,630,-122.3016153,2017,310,630
47.4952511,3530,1280,-122.1458704,2016,810,1440
47.495187,2080,0,-122.2739157,1947,0,1780
47.5339648,860,0,-122.3777859,1945,150,710
47.6770432,2420,0,-122.3775003,1927,900,1120
47.4479134,1800,0,-122.1857655,1960,520,1280
47.6222343,2680,0,-122.1487211,1977,940,1740
47.5657961,2470,0,-122.0905231,1978,530,1940
47.4349648,1460,0,-122.1934834,1979,0,1460
47.7293152,2110,0,-122.3502104,1955,930,1180
47.4358173,2487,1462,-122.1591821,2019,0,1025
47.725114,2840,0,-122.212982,1971,0,2840
47.4914402,2390,0,-122.2272232,1946,910,1480
47.3529071,2720,0,-122.1911613,1978,1060,1660
47.5104299,740,0,-122.2563158,1947,0,740
47.5115458,1760,0,-122.1622341,1976,510,1250
47.5276229,1430,0,-122.354448,1956,410,1020
47.6696479,860,0,-122.3309429,1922,0,860
47.6327462,2350,1070,-122.3063456,1926,300,980
47.7041162,1730,0,-122.2913322,1950,750,980
47.7255518,2580,0,-122.2120074,1971,1200,1380
47.5402031,2320,0,-122.229088,1961,470,1850
47.676816,3200,1830,-122.1889704,2015,0,1370
47.5429376,1370,0,-122.3926026,1910,230,1140
47.4854937,3570,2000,-122.1369455,2018,0,1570
47.3134419,1540,0,-122.3217845,1966,0,1540
47.6695278,810,0,-122.3594724,1946,0,810
47.7551606,770,0,-122.3237869,1949,0,770
47.7317377,2170,1060,-122.1909054,1994,0,1110
47.6081083,2160,0,-122.1378401,1966,830,1330
47.3522138,2334,1350,-122.1369588,2018,0,984
47.5928325,1620,520,-122.300693,2016,0,570
47.7247133,2240,0,-122.1700875,1978,860,1380
47.687785,1360,480,-122.2902167,2017,0,440
47.5897523,1860,700,-122.3109798,2017,460,700
47.7512918,1620,0,-122.3005112,1962,400,1220
47.7020279,1670,0,-122.3567499,1961,400,1270
47.7617454,1440,720,-122.1686105,1981,0,720
47.6389336,2250,0,-122.1046103,1973,830,1420
47.3083486,840,0,-122.2102152,1953,0,840
47.4740326,1280,0,-122.2942003,1930,0,1280
47.7127067,1280,0,-122.3337657,1957,0,980
47.360698,2050,900,-122.2809688,1972,0,1150
47.7325063,1820,0,-122.1669623,1974,480,1340
47.6499314,830,0,-122.3404792,1927,0,830
47.5283878,2290,0,-122.3899253,1961,490,1800
47.5766379,2510,0,-122.2893901,1916,0,1570
47.5371072,910,0,-122.1727549,1963,0,910
47.6503247,2340,0,-122.1194868,1975,730,1610
47.4972844,1010,0,-122.3465687,1957,0,1010
47.4403579,2160,530,-122.2810826,1955,0,1630
47.7594101,2150,0,-122.3314229,1958,950,1200
47.5215886,940,0,-122.3703164,1955,0,940
47.534614,2100,0,-122.2885949,1959,880,1220
47.7193565,1210,0,-122.1943041,1979,0,1210
47.5648643,1710,680,-122.3661217,2017,350,680
47.6900504,1280,750,-122.3686598,1986,0,530
47.5236264,1590,0,-122.2850686,1944,0,1590
47.5291296,1020,0,-122.2684114,1911,100,920
47.7346963,2090,0,-122.3267221,1947,480,980
47.7279437,3040,0,-122.3612534,1963,1040,2000
47.375207,1808,0,-122.2875091,1967,634,1174
47.4956673,3090,1870,-122.1713769,2016,0,1220
47.6378821,2500,0,-122.1819439,1972,1080,1420
47.678665,2120,0,-122.2833916,1952,600,1520
47.7163335,3200,1920,-122.2493056,2016,0,1280
47.5552945,3500,0,-122.2279473,1966,1750,1750
47.2902963,1130,0,-122.2138229,1959,0,1130
47.4764853,3580,1800,-122.1313657,2018,0,1780
47.5386827,980,0,-122.3700411,1945,0,980
47.5653731,1630,660,-122.366355,2019,310,660
47.6744768,1600,610,-122.365388,2018,380,610
47.6941489,2050,620,-122.3772659,2015,530,620
47.3314002,2060,0,-122.3630854,1968,870,1190
47.4798738,1060,0,-122.221291,1908,0,760
47.6799532,1470,0,-122.3095093,1920,0,990
47.5504455,3530,1790,-122.228829,1970,0,1740
47.29773,3390,1240,-122.2783286,1946,0,2150
47.7142368,2650,0,-122.25407,1955,1020,1630
47.6308203,5370,2170,-122.2049085,2019,0,2220
47.688004,1080,0,-122.2066692,1924,0,1080
47.7072305,3480,2100,-122.2301919,2018,0,1380
47.6814096,1940,570,-122.3761705,2018,450,470
47.6846254,3520,1450,-122.2956253,2019,710,1360
47.6325843,1860,0,-122.3009056,1922,0,970
47.7246175,1870,0,-122.369753,1953,340,1530
47.6003448,1630,0,-122.1331422,1956,750,880
47.7134079,2360,0,-122.304706,1962,890,1470
47.471749,3040,1670,-122.126117,2018,0,1370
47.5066906,2470,0,-122.3496489,1951,1080,1390
47.4438136,1590,0,-122.2848747,1957,0,1590
47.5068338,970,0,-122.2514382,1918,0,650
47.6536457,1520,0,-122.4130223,1951,340,1180
47.4989794,2520,0,-122.2360464,1961,980,1540
47.5642799,3490,0,-122.2232838,1975,1730,1760
47.5486186,2900,0,-122.2652459,1952,1000,1900
47.279615,1880,0,-122.353209,1962,0,1880
47.7485173,1450,0,-122.342422,1961,0,1450
47.519045,1260,0,-122.2074858,1910,360,900
47.6718222,1110,0,-122.3782832,1926,120,990
47.3646268,1060,0,-122.1325758,1943,0,770
47.6812767,1890,570,-122.3762301,2018,300,570
47.7662637,3080,1370,-122.2304731,2016,400,1310
47.6491919,2700,1100,-122.358837,2000,0,760
47.7410554,1410,590,-122.3272771,2019,290,530
47.6890067,1180,0,-122.2935505,1942,0,870
47.7167842,2200,0,-122.3499591,1947,1100,1100
47.6375397,3040,0,-122.4028167,1940,1320,1720
47.6003349,2050,0,-122.1337205,1956,1010,1040
47.5758816,980,0,-122.1790678,1947,0,980
47.5198505,960,0,-122.3751293,1950,0,960
47.5566004,1820,0,-122.3952581,1963,550,1270
47.6897353,1630,0,-122.3307177,1926,0,1130
47.6733598,1510,620,-122.3811979,2015,270,620
47.4638391,2060,0,-122.1802527,1980,800,1260
47.4375567,2487,1462,-122.1566841,2018,0,1025
47.6402786,2210,0,-122.3538133,1915,350,1320
47.4115857,1060,0,-122.2124466,1966,0,1060
47.7100442,2160,0,-122.2414832,1965,0,2160
47.6726051,1980,0,-122.3344801,1902,700,1280
47.7519166,1920,0,-122.142327,1974,420,1500
47.6355083,1960,0,-122.3503411,1929,880,1080
47.7390223,1650,0,-122.3179248,1961,500,1150
47.5089089,2370,680,-122.3068404,2018,130,730
47.675825,1360,460,-122.3544983,2018,440,460
47.5534233,1670,580,-122.2828894,2017,0,580
47.5074491,1990,0,-122.2576139,1957,600,1390
47.6579878,1260,0,-122.3586785,1920,300,960
47.6818874,2000,0,-122.3090816,1926,910,1090
47.495076,1880,1170,-122.297048,2018,0,710
47.7684898,2000,0,-122.3321787,1962,700,1300
47.6295162,2070,0,-122.0906782,1973,550,1520
47.6492475,990,0,-122.3972323,1942,0,990
47.5416234,1350,340,-122.3877682,2017,490,520
47.3993382,2350,0,-122.3187188,1979,1000,1350
47.3877959,1100,0,-122.2363802,1960,0,1100
47.4487877,3315,1447,-122.1774736,2019,840,1028
47.334967,2820,0,-122.3494953,1961,1410,1410
47.766204,2440,0,-122.2861,1962,1000,1440
47.6488386,1770,0,-122.3973055,1942,800,970
47.4361968,2487,1462,-122.1573894,2019,0,1025
47.4371681,3322,1338,-122.1558954,2019,953,1031
47.449428,1120,0,-122.1750867,1959,0,1120
47.5554954,1820,620,-122.2813101,2017,540,660
47.6289085,870,0,-122.2905423,1903,0,870
47.3347326,1850,0,-122.1572749,1965,0,1850
47.5090488,1900,1140,-122.3354686,2015,0,760
47.454993,1660,770,-122.194482,1986,0,890
47.7596233,1740,0,-122.315715,1952,0,1350
47.4487877,3315,1447,-122.1774736,2019,840,1028
47.5362683,1490,0,-122.3449334,1945,400,1090
47.7410554,1410,590,-122.3272771,2019,290,530
47.3548119,2658,1477,-122.3197448,2019,0,1181
47.6878861,1570,0,-122.3818704,1932,0,1190
47.7661711,2390,760,-122.2767846,1978,590,1040
47.438609,1840,830,-122.2844709,1955,0,1010
